"art_gallery","atm","bakery","bank","bar","beauty_salon","book_store","bus_station","cafe","car_dealer","car_repair","church","clothing_store","dentist","doctor","electronics_store","furniture_store","gas_station","gym","hair_care","hardware_store","hindu_temple","home_goods_store","hospital","insurance_agency","jewelry_store","laundry","lawyer","library","local_government_office","lodging","meal_delivery","meal_takeaway","movie_theater","night_club","park","pharmacy","police","post_office","real_estate_agency","restaurant","school","shoe_store","shopping_mall","spa","store","transit_station","travel_agency","university"
0.0285714285714286,0.685714285714286,0.0428571428571429,0.728571428571429,0.0285714285714286,0.0714285714285714,0.0428571428571429,0.385714285714286,0.0857142857142857,0.0571428571428571,0.171428571428571,0.0571428571428571,0.228571428571429,0.0714285714285714,0.142857142857143,0.2,0.114285714285714,0.0857142857142857,0.285714285714286,0,0.0428571428571429,0.214285714285714,0.357142857142857,0.328571428571429,0.114285714285714,0.0428571428571429,0.0428571428571429,0.0285714285714286,0.0428571428571429,0.0571428571428571,0.4,0.0428571428571429,0.0285714285714286,0.0428571428571429,0.0142857142857143,0.0285714285714286,0.0571428571428571,0.0857142857142857,0.0285714285714286,0.171428571428571,0.442857142857143,0.828571428571429,0.0142857142857143,0.0428571428571429,0.0571428571428571,2.14285714285714,0.385714285714286,0.157142857142857,0.0428571428571429
0,0,0,0.125,1.25,0,0,0,0.375,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,15.5,0.125,0.125,0,0.625,0,0,0,0,0,2.625,0,0,0.125,1.25,0.5,0,0.125,0
0,0.363636363636364,0.454545454545455,0.96969696969697,0.151515151515152,0.0909090909090909,0.0606060606060606,0,0.272727272727273,0.212121212121212,0.303030303030303,0.121212121212121,0.696969696969697,0.0303030303030303,0.121212121212121,0.454545454545455,0.393939393939394,0.0909090909090909,0.0909090909090909,0.0303030303030303,0.181818181818182,0.181818181818182,0.757575757575758,0.151515151515152,0.242424242424242,0.181818181818182,0.0303030303030303,0,0.0303030303030303,0.0303030303030303,0.818181818181818,0.181818181818182,0.121212121212121,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0909090909090909,0,0.0909090909090909,0.212121212121212,1.84848484848485,0.272727272727273,0.212121212121212,0.0606060606060606,0.0303030303030303,5.87878787878788,0,0.333333333333333,0.0606060606060606
0.375,0.21875,0.09375,0.8125,0.65625,0.125,0.09375,0,0.15625,0.09375,0.1875,0,0.0625,0,0.09375,0.09375,0.09375,0,0.0625,0.125,0,0.09375,0.25,0.4375,0.15625,0.0625,0,0.3125,0,0.03125,4.34375,0.09375,0.0625,0.09375,0.0625,0,0,0.03125,0,0.375,2.59375,0.5,0.03125,0,0.21875,2.15625,0,0.84375,0.0625


"art_gallery","atm","bakery","bank","bar","beauty_salon","book_store","bus_station","cafe","car_dealer","car_repair","church","clothing_store","dentist","doctor","electronics_store","furniture_store","gas_station","gym","hair_care","hardware_store","hindu_temple","home_goods_store","hospital","insurance_agency","jewelry_store","laundry","lawyer","library","local_government_office","lodging","meal_delivery","meal_takeaway","movie_theater","night_club","park","pharmacy","police","post_office","real_estate_agency","restaurant","school","shoe_store","shopping_mall","spa","store","transit_station","travel_agency","university"
